"ID","LABEL","key","props_json"
"Pipeline|ASD_privacy_walkthrough","Pipeline","ASD_privacy_walkthrough","{""key"": ""ASD_privacy_walkthrough"", ""name"": ""ASD_privacy_walkthrough""}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::Id::0007"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::Id"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""direct_identifier""], ""C"": [""direct_identifier"", ""identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::Id::0008"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::Id"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""direct_identifier""], ""C"": [""direct_identifier"", ""identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::Id::0009"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::Id"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""direct_identifier""], ""C"": [""direct_identifier"", ""identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""CL"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::window_start::0010"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::window_start"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""temporal_quasi_identifier""], ""C"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::window_start::0011"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::window_start"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""temporal_quasi_identifier""], ""C"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::window_start::0012"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::window_start"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""temporal_quasi_identifier""], ""C"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::window_start::0013"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::window_start"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""temporal_quasi_identifier""], ""C"": [""temporal_quasi_identifier"", ""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::HR_res::0014"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::HR_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::HR_res::0015"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::HR_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::HR_res::0016"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::HR_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::HR_res::0017","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::HR_res::0017","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::HR_res::0017"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::HR_res::0017"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::HR_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::EDA_res::0018","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::EDA_res::0018","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::EDA_res::0018"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::EDA_res::0018"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::EDA_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::EDA_res::0019","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::EDA_res::0019","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::EDA_res::0019"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::EDA_res::0019"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::EDA_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::EDA_res::0020","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::EDA_res::0020","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::EDA_res::0020"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::EDA_res::0020"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::EDA_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::EDA_res::0021","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::EDA_res::0021","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::EDA_res::0021"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::EDA_res::0021"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::EDA_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""biometric"", ""health""], ""C"": [""biometric"", ""health"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::ACC_res::0022","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::ACC_res::0022","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::ACC_res::0022"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::ACC_res::0022"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::ACC_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::ACC_res::0023","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::ACC_res::0023","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::ACC_res::0023"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::ACC_res::0023"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::ACC_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::ACC_res::0024","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::ACC_res::0024","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::ACC_res::0024"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::ACC_res::0024"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::ACC_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::ACC_res::0025","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::ACC_res::0025","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::ACC_res::0025"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::ACC_res::0025"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::ACC_res"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""behavioural_sensor_data""], ""C"": [""behavioural_sensor_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::chall_behav::0026","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::chall_behav::0026","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::chall_behav::0026"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::chall_behav::0026"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::chall_behav::0027","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::chall_behav::0027","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::chall_behav::0027"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::chall_behav::0027"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::chall_behav::0028","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::chall_behav::0028","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::chall_behav::0028"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::chall_behav::0028"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::chall_behav::0029","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::chall_behav::0029","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::chall_behav::0029"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::chall_behav::0029"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::chall_behav"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sev::0030","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sev::0030","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sev::0030"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sev::0030"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::sev"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sev::0031","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sev::0031","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sev::0031"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sev::0031"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::sev"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sev::0032","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sev::0032","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sev::0032"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::sev::0032"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::sev"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sev::0033","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sev::0033","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sev::0033"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::sev::0033"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::sev"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""health"", ""behavioural_sensitive""], ""C"": [""health"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::age_grp::0034","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::age_grp::0034","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::age_grp::0034"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::age_grp::0034"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::age_grp::0035","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::age_grp::0035","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::age_grp::0035"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::age_grp::0035"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::age_grp::0036","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::age_grp::0036","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::age_grp::0036"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::2::cell::age_grp::0036"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::2::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::age_grp::0037","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::age_grp::0037","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::age_grp::0037"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::3::cell::age_grp::0037"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::3::cell::age_grp"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sex::0038","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sex::0038","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sex::0038"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::0::cell::sex::0038"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::0::cell::sex"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
"PrivacyAnnotation|PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sex::0039","PrivacyAnnotation","PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sex::0039","{""key"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sex::0039"", ""annotationId"": ""PA::DataCellArtifact::D6_EnrichedEpisodeData::record::1::cell::sex::0039"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_EnrichedEpisodeData::record::1::cell::sex"", ""granularity"": ""cell"", ""source"": ""manual"", ""note"": null, ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier""], ""U"": [""clinical_research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""DS"", ""CL"", ""AU"", ""DPO""]}"
