"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_cbe9ff2508","Pipeline|german_credit_pipeline","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::other_inst_oi_none::00676","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::other_inst_oi_none::00676","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::other_inst_oi_none::00676","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::other_inst_oi_none::00676","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","DataCellArtifact|D4_GermanEncoded::record::2::cell::housing_hous_free","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_free::00677","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","DataCellArtifact|D4_GermanEncoded::record::2::cell::housing_hous_own","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::housing_hous_own::00678","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","DataCellArtifact|D4_GermanEncoded::record::2::cell::job_job_skilled","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","SensitivityCategory|employment_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_skilled::00679","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","DataCellArtifact|D4_GermanEncoded::record::2::cell::job_job_unskilledR","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","SensitivityCategory|employment_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","SensitivityCategory|socio_economic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::job_job_unskilledR::00680","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","DataCellArtifact|D4_GermanEncoded::record::2::cell::status_divorced","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|demographic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_divorced::00681","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","DataCellArtifact|D4_GermanEncoded::record::2::cell::status_single","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|demographic","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::2::cell::status_single::00682","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","DataCellArtifact|D4_GermanEncoded::record::3::cell::duration","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::duration::00683","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","DataCellArtifact|D4_GermanEncoded::record::3::cell::amount","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::amount::00684","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","DataCellArtifact|D4_GermanEncoded::record::3::cell::installment_rate","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::installment_rate::00685","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","DataCellArtifact|D4_GermanEncoded::record::3::cell::residence_since","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::residence_since::00686","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","DataCellArtifact|D4_GermanEncoded::record::3::cell::age","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","UsageConstraint|credit_risk_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::age::00687","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","DataCellArtifact|D4_GermanEncoded::record::3::cell::existing_credits","annotates","{}"
"StepRun|run_cbe9ff2508::004::A3_one_hot_encode","PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","StepRun|run_cbe9ff2508::004::A3_one_hot_encode","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","OperationPolicy|A3_one_hot_encode_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","SensitivityCategory|financial_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_GermanEncoded::record::3::cell::existing_credits::00688","UsageConstraint|credit_risk_research","hasUsage","{}"
