"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-gain::00205","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-gain::00205","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-gain::00205"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-gain::00205"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::0::cell::capital-gain"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-gain"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-loss::00206","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-loss::00206","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-loss::00206"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::capital-loss::00206"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::0::cell::capital-loss"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-loss"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::hours-per-week::00207","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::hours-per-week::00207","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::hours-per-week::00207"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::hours-per-week::00207"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::0::cell::hours-per-week"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute hours-per-week"", ""C_explicit"": [""employment_sensitive""], ""C"": [""employment_sensitive"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::native-country::00208","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::native-country::00208","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::native-country::00208"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::native-country::00208"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::0::cell::native-country"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute native-country"", ""C_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""C"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::label::00209","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::label::00209","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::label::00209"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::0::cell::label::00209"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::0::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute label"", ""C_explicit"": [""income_sensitive""], ""C"": [""income_sensitive"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::age::00210","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::age::00210","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::age::00210"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::age::00210"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::workclass::00211","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::workclass::00211","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::workclass::00211"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::workclass::00211"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::workclass"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute workclass"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::fnlwgt::00212","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::fnlwgt::00212","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::fnlwgt::00212"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::fnlwgt::00212"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::fnlwgt"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute fnlwgt"", ""C_explicit"": [""technical_weight""], ""C"": [""technical_weight""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education::00213","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education::00213","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education::00213"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education::00213"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::education"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education-num::00214","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education-num::00214","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education-num::00214"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::education-num::00214"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::education-num"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education-num"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::marital-status::00215","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::marital-status::00215","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::marital-status::00215"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::marital-status::00215"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::marital-status"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute marital-status"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::occupation::00216","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::occupation::00216","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::occupation::00216"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::occupation::00216"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::occupation"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute occupation"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::relationship::00217","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::relationship::00217","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::relationship::00217"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::relationship::00217"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::relationship"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute relationship"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::race::00218","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::race::00218","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::race::00218"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::race::00218"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::sex::00219","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::sex::00219","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::sex::00219"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::sex::00219"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-gain::00220","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-gain::00220","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-gain::00220"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-gain::00220"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::capital-gain"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-gain"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-loss::00221","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-loss::00221","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-loss::00221"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::capital-loss::00221"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::capital-loss"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute capital-loss"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::hours-per-week::00222","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::hours-per-week::00222","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::hours-per-week::00222"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::hours-per-week::00222"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::hours-per-week"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute hours-per-week"", ""C_explicit"": [""employment_sensitive""], ""C"": [""employment_sensitive"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::native-country::00223","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::native-country::00223","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::native-country::00223"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::native-country::00223"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::native-country"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute native-country"", ""C_explicit"": [""nationality_sensitive"", ""quasi_identifier""], ""C"": [""nationality_sensitive"", ""quasi_identifier"", ""sensitive_personal_data"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::label::00224","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::label::00224","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::label::00224"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::1::cell::label::00224"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::1::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute label"", ""C_explicit"": [""income_sensitive""], ""C"": [""income_sensitive"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::age::00225","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::age::00225","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::age::00225"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::age::00225"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::workclass::00226","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::workclass::00226","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::workclass::00226"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::workclass::00226"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::workclass"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute workclass"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::fnlwgt::00227","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::fnlwgt::00227","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::fnlwgt::00227"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::fnlwgt::00227"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::fnlwgt"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute fnlwgt"", ""C_explicit"": [""technical_weight""], ""C"": [""technical_weight""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education::00228","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education::00228","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education::00228"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education::00228"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::education"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education-num::00229","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education-num::00229","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education-num::00229"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::education-num::00229"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::education-num"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute education-num"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::marital-status::00230","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::marital-status::00230","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::marital-status::00230"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::marital-status::00230"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::marital-status"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute marital-status"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::occupation::00231","PrivacyAnnotation","PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::occupation::00231","{""key"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::occupation::00231"", ""annotationId"": ""PA::prop::DataCellArtifact::D2_CensusMissingReplaced::record::2::cell::occupation::00231"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D2_CensusMissingReplaced::record::2::cell::occupation"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""C1_replace_missing_policy"", ""generated_by"": ""run_27a733b5ab::002::C1_replace_missing"", ""note"": ""TR propagation for output attribute occupation"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
