"START_ID","END_ID","TYPE","props_json"
"PipelineRun|run_fc7d525c22","Pipeline|compas_recidivism_pipeline","executes","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::priors_count::00178","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","DataCellArtifact|D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::days_b_screening_arrest::00179","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","DataCellArtifact|D3_COMPASRaceBinary::record::0::cell::two_year_recid","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::two_year_recid::00180","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","DataCellArtifact|D3_COMPASRaceBinary::record::0::cell::c_jail_in","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_in::00181","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","DataCellArtifact|D3_COMPASRaceBinary::record::0::cell::c_jail_out","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::0::cell::c_jail_out::00182","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::age","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","SensitivityCategory|personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::age::00183","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::c_charge_degree","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::c_charge_degree::00184","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::race","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","SensitivityCategory|race_ethnicity","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::race::00185","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::sex","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","SensitivityCategory|gender","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","SensitivityCategory|protected_attribute","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::sex::00186","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::priors_count","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::priors_count::00187","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","SensitivityCategory|temporal_quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::days_b_screening_arrest::00188","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","DataCellArtifact|D3_COMPASRaceBinary::record::1::cell::two_year_recid","annotates","{}"
"StepRun|run_fc7d525c22::003::B2_binary_race","PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","StepRun|run_fc7d525c22::003::B2_binary_race","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","OperationPolicy|B2_binary_race_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","SensitivityCategory|criminal_justice_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","UsageConstraint|criminal_justice_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","UsageConstraint|research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D3_COMPASRaceBinary::record::1::cell::two_year_recid::00189","ErasureConstraint|delete_on_request","hasErasure","{}"
