"source","target","type","pipeline","props_b64"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","D3_GermanNoPersonalStatus::record::1::cell::phone","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","contact_indicator","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","quasi_identifier","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","DPO","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::phone::00451","DS","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","D3_GermanNoPersonalStatus::record::1::cell::foreigner","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","nationality_sensitive","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","protected_attribute","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","sensitive_personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","DPO","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::foreigner::00452","DS","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","D3_GermanNoPersonalStatus::record::1::cell::label","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","financial_sensitive","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","creditworthiness_sensitive","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","sensitive_personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","DPO","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::label::00453","DS","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","D3_GermanNoPersonalStatus::record::1::cell::status","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","demographic","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","gender","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","protected_attribute","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","quasi_identifier","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","sensitive_personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","DPO","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::status::00454","DS","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","D3_GermanNoPersonalStatus::record::1::cell::gender","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","demographic","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","gender","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","protected_attribute","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","quasi_identifier","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","sensitive_personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","DPO","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::1::cell::gender::00455","DS","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","D3_GermanNoPersonalStatus::record::2::cell::checking","annotates","german","eyJlbmRfbGFiZWwiOiAiRGF0YUNlbGxBcnRpZmFjdCIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"run_cbe9ff2508::003::A2_drop_personal_status","PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","generatedPrivacyAnnotation","german","eyJlbmRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24iLCAic3RhcnRfbGFiZWwiOiAiU3RlcFJ1biJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","run_cbe9ff2508::003::A2_drop_personal_status","wasGeneratedBy","german","eyJlbmRfbGFiZWwiOiAiU3RlcFJ1biIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","A2_drop_personal_status_policy","usedPolicy","german","eyJlbmRfbGFiZWwiOiAiT3BlcmF0aW9uUG9saWN5IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","financial_sensitive","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IHRydWUsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","sensitive_personal_data","hasCategory","german","eyJlbmRfbGFiZWwiOiAiU2Vuc2l0aXZpdHlDYXRlZ29yeSIsICJleHBsaWNpdCI6IGZhbHNlLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","credit_risk_research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","research","hasUsage","german","eyJlbmRfbGFiZWwiOiAiVXNhZ2VDb25zdHJhaW50IiwgInN0YXJ0X2xhYmVsIjogIlByaXZhY3lBbm5vdGF0aW9uIn0="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","delete_on_request","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","retention_5y","hasErasure","german","eyJlbmRfbGFiZWwiOiAiRXJhc3VyZUNvbnN0cmFpbnQiLCAic3RhcnRfbGFiZWwiOiAiUHJpdmFjeUFubm90YXRpb24ifQ=="
"PA::prop::DataCellArtifact::D3_GermanNoPersonalStatus::record::2::cell::checking::00456","AU","allowsRole","german","eyJlbmRfbGFiZWwiOiAiQWNjZXNzUm9sZSIsICJzdGFydF9sYWJlbCI6ICJQcml2YWN5QW5ub3RhdGlvbiJ9"
